TBx,TBy,TBz,TDx,TDy,TDz,TTx,TTy,TTz,ULx,ULy,ULz,LLx,LLy,LLz,JWx,JWy,JWz,vTTx,vTTy,vTTz,vTDx,vTDy,vTDz,vTBx,vTBy,vTBz,vULx,vULy,vULz,vLLx,vLLy,vLLz,vJWx,vJWy,vJWz
-36.45429583,-62.09753314,-5.937035928,-36.43341918,-64.73450029,2.029256062,-36.94134151,-67.62707253,17.08220918,-40.49099324,-67.91340946,38.41056944,-40.7370023,-81.46064117,37.26579228,-37.37969854,-94.13836892,28.0629369,-11.79175409,-0.0574585,33.9470239,1.729133045,-23.68007968,23.44805205,1.95547319,-27.80250925,18.14484485,0.020315856,-3.964723157,-0.229971573,1.398131024,-2.039938039,-4.83977761,2.250725906,0.220930285,-6.868075375
-36.44647393,-62.20874318,-5.864456548,-36.42650265,-64.82922061,2.12304827,-36.98850853,-67.62730237,17.21799727,-40.49091198,-67.92926835,38.40964955,-40.73140977,-81.46880092,37.24643317,-37.37069564,-94.1374852,28.03546459,-13.37610117,-0.60873457,37.99185203,2.94221496,-24.380644,28.0689069,3.141504394,-27.9956321,22.11349024,0.437698446,-4.741593764,0.855834868,1.199476661,-2.546262769,-5.284885196,2.470967095,-0.281429302,-6.408502074
-36.43390792,-62.3207257,-5.776002587,-36.41473379,-64.92674319,2.235323898,-37.04201293,-67.62973731,17.36996468,-40.48916118,-67.94823473,38.41307289,-40.72661187,-81.47898597,37.22529363,-37.36081177,-94.13861091,28.00983059,-14.76275894,-1.397325065,41.27028939,4.102075618,-24.67954403,32.97866886,4.197061177,-27.78108126,26.61934611,0.89352398,-5.422245583,2.152804693,0.703636919,-3.293587877,-5.65478403,2.840584683,-0.828193691,-6.14746924
-36.41711967,-62.43185003,-5.669525203,-36.39832549,-65.02546136,2.367238573,-37.10106397,-67.63532661,17.53504584,-40.48558709,-67.96992371,38.42168411,-40.72379732,-81.49216032,37.2026745,-37.34944943,-94.14192369,27.98524071,-15.78389003,-2.37691676,43.33409574,5.078419909,-24.55550485,37.9793627,5.168618008,-27.20752322,31.41276955,1.298735918,-5.940348147,3.321404093,0.084828561,-4.10492925,-5.860839954,3.296846019,-1.360738854,-6.056062423
-36.3964452,-62.54068012,-5.543874125,-36.37801181,-65.12368338,2.519156024,-37.16419953,-67.64483427,17.70838222,-40.48039214,-67.9936851,38.43496973,-40.72345801,-81.50858004,37.17923114,-37.33626205,-94.14736664,27.96101646,-16.26472054,-3.462797117,43.86196802,5.74085243,-24.0693579,42.83324316,6.120687972,-26.41755053,36.15768104,1.553008861,-6.245295515,4.06004904,-0.46893963,-4.790277296,-5.848248285,3.720544629,-1.853342494,-6.054877586
-36.37196245,-62.64635032,-5.399243401,-36.3550484,-65.21996082,2.690488996,-37.22925841,-67.65868546,17.88383009,-40.47418011,-68.01866629,38.45120992,-40.72533376,-81.52774115,37.15583814,-37.32137987,-94.15478001,27.93679695,-16.06879894,-4.54100763,42.73262879,5.99026481,-23.35170721,47.27691843,7.10271397,-25.62292902,40.47521593,1.578804742,-6.309537036,4.189791526,-0.804573625,-5.201360349,-5.605224764,3.977204934,-2.312048118,-6.043592206
-36.34355159,-62.74884204,-5.237342537,-36.33108734,-65.31336764,2.87959667,-37.29353361,-67.67684949,18.05476061,-40.46786489,-68.04390443,38.46796909,-40.72855206,-81.54854659,37.13341725,-37.30547105,-94.16402821,27.91262258,-15.14006298,-5.485920373,40.05584302,5.787052568,-22.570909,51.04223065,8.118401113,-25.06086736,44.00370356,1.350404794,-6.132330727,3.704573211,-0.842277985,-5.272841522,-5.15847517,3.96123093,-2.762613021,-5.935523455
-36.31107799,-62.84908551,-5.061327723,-36.30793913,-65.40365128,3.083765593,-37.35409386,-67.69879317,18.21498398,-40.46246327,-68.06843376,38.48278738,-40.73192117,-81.56963796,37.11278334,-37.28962613,-94.17507866,27.88888049,-13.52866865,-6.182500807,36.14672746,5.167393111,-21.89091889,53.88348011,9.110259407,-24.94187311,46.45979746,0.906730727,-5.738282358,2.771306619,-0.590188046,-5.038210936,-4.559554751,3.629789224,-3.234398095,-5.68681301
-36.27463695,-62.948853,-4.875488533,-36.28726956,-65.49121496,3.299299513,-37.40820853,-67.72352318,18.35957089,-40.45883635,-68.09138689,38.49387261,-40.73428192,-81.5897908,37.09454513,-37.27510697,-94.18801625,27.86613323,-11.39238284,-6.547666045,31.44746157,4.242084045,-21.43186901,55.60868974,9.967039058,-25.40207939,47.68449026,0.343557499,-5.170938437,1.679200237,-0.130621026,-4.616664111,-3.869770765,3.017482302,-3.745999663,-5.310904102
-36.23476879,-63.05046132,-4.684750572,-36.27030122,-65.57694243,3.521734272,-37.45377806,-67.74971384,18.48536074,-40.45746212,-68.11207064,38.50058941,-40.73480441,-81.60825746,37.07906604,-37.26303704,-94.20300025,27.84488962,-8.972578885,-6.545375392,26.42024633,3.177792947,-21.2455877,56.11018007,10.55336952,-26.47215287,47.66260666,-0.211580961,-4.484039104,0.753139165,0.415750129,-4.177117859,-3.150528379,2.229175903,-4.296484754,-4.873298366
-36.19255532,-63.15634993,-4.494100145,-36.25759005,-65.66192478,3.746174992,-37.48966838,-67.77589534,18.59104172,-40.45830844,-68.1300068,38.50360197,-40.73314141,-81.62496593,37.06646393,-37.25412034,-94.22018619,27.82539642,-6.551262287,-6.192045314,21.44752286,2.165858719,-21.31399252,55.38812412,10.75218462,-28.07116736,46.51313422,-0.633188945,-3.734098575,0.257198115,0.933597279,-3.892858996,-2.461798314,1.414878247,-4.864422608,-4.468425801
-36.14954658,-63.2686346,-4.308047608,-36.24892661,-65.74718075,3.967727489,-37.51587343,-67.80066352,18.67683181,-40.4608412,-68.14494319,38.50463076,-40.72940702,-81.64053736,37.05661674,-37.24846082,-94.23964388,27.80752272,-4.400663597,-5.551862807,16.77424853,1.387022331,-21.57162544,53.56092632,10.50473116,-30.02791399,44.45652131,-0.830073558,-2.976718536,0.318050027,1.34887987,-3.902127839,-1.866062113,0.735468468,-5.415450856,-4.187563449
-36.10752765,-63.38874626,-4.130221523,-36.24337852,-65.83346725,4.181971194,-37.53347608,-67.82287097,18.74392881,-40.46416149,-68.15685007,38.50590296,-40.7240115,-81.65614588,37.04915249,-37.24551895,-94.26130568,27.79077247,-2.737951459,-4.724817022,12.51212112,0.980837226,-21.94622827,50.85820387,9.83272958,-32.12521783,41.77017922,-0.767296489,-2.266096359,0.892268314,1.646364129,-4.286071128,-1.431763829,0.329708613,-5.917316511,-4.090802128
-36.06819673,-63.51724713,-3.963140806,-36.23945517,-65.92125217,4.38540401,-37.54442789,-67.84177024,18.79397729,-40.46723068,-68.16591445,38.50947203,-40.71742604,-81.67329016,37.04342543,-37.24420012,-94.28497495,27.77440926,-1.694314292,-3.832921826,8.702350305,1.026466762,-22.40500731,47.59512008,8.833320974,-34.15637391,38.74337472,-0.472406186,-1.654618527,1.78715209,1.866267292,-5.068324117,-1.230838827,0.290799464,-6.359144718,-4.194491594
-36.03286345,-63.65387262,-3.808167307,-36.23534931,-66.0108722,4.57578449,-37.55120515,-67.85710193,18.82878669,-40.4691203,-68.17253293,38.51662064,-40.70996097,-81.69356346,37.03850208,-37.24303692,-94.31041153,27.75763129,-1.301796446,-3.011181139,5.410609352,1.538123124,-22.99095062,44.1300162,7.647857323,-35.97837221,35.63873644,-0.024965169,-1.18918017,2.726161769,2.08493267,-6.233179043,-1.328768138,0.65601478,-6.769849598,-4.478515127
-36.00227202,-63.79778611,-3.665612362,-36.22919681,-66.102836,4.752304555,-37.55641233,-67.86914665,18.85042913,-40.46922016,-68.17728965,38.52752529,-40.70162124,-81.71849617,37.033187,-37.24041286,-94.33749093,27.73971723,-1.495797913,-2.408531083,2.813802767,2.474412838,-23.83472779,40.81017014,6.41609478,-37.54575764,32.66263045,0.466906932,-0.903268608,3.434478524,2.388179179,-7.754193799,-1.770358513,1.408287653,-7.230044159,-4.908550017
-35.97660764,-63.94796914,-3.53496184,-36.21929916,-66.19817491,4.915545235,-37.56239552,-67.87878078,18.86168434,-40.46735254,-68.18090272,38.5412632,-40.69206852,-81.74951295,37.02610557,-37.23477971,-94.3664111,27.72008303,-2.128466404,-2.200123364,1.238477957,3.756986165,-25.13382109,37.9127362,5.233140392,-38.9129785,29.94335376,0.895483716,-0.807347117,3.714383128,2.845777366,-9.623010898,-2.567395397,2.486294184,-7.8729329,-5.462039949
-35.95567508,-64.10362106,-3.415188425,-36.20427122,-66.29871019,5.06719618,-37.57090939,-67.88758127,18.86663825,-40.4637706,-68.18413211,38.55612073,-40.68068542,-81.78800499,37.01583599,-37.22483453,-94.39790283,27.69823487,-2.988778199,-2.606780149,1.125007364,5.290926787,-27.10051415,35.58918337,4.12482041,-40.20186926,27.51549817,1.179066414,-0.882403213,3.486772242,3.492981097,-11.86885018,-3.694126122,3.799855403,-8.872138357,-6.146216045
-35.9391758,-64.26442853,-3.305126432,-36.18310751,-66.40711225,5.209552914,-37.5828645,-67.89800839,18.87113828,-40.45905433,-68.18766172,38.57006782,-40.66671349,-81.83548039,37.00105948,-37.20963511,-94.43339139,27.67365001,-3.827373634,-3.91211074,2.915108311,6.97836425,-29.89139609,33.82167253,3.048947158,-41.54243709,25.31030961,1.277409575,-1.081177083,2.790891985,4.32215183,-14.56206177,-5.093586756,5.248585956,-10.41744415,-7.001713307
-35.92698001,-64.43059828,-3.203885194,-36.15519405,-66.52667784,5.344839604,-37.598174,-67.91365684,18.88279872,-40.4539447,-68.19198643,38.58123139,-40.64942488,-81.89372864,36.98068514,-37.18864077,-94.47506116,27.64564315,-4.385979436,-6.464909049,6.885422526,8.718912511,-33.5392768,32.39899085,1.919480765,-43.00547201,23.15397406,1.194351593,-1.338601677,1.751513203,5.285255012,-17.79965461,-6.693511372,6.7415718,-12.68225064,-8.092482972
-35.91930209,-64.60262017,-3.111269297,-36.1203184,-66.66083494,5.474435567,-37.61571791,-67.93951647,18.91034041,-40.44916729,-68.19734084,38.58823744,-40.62828386,-81.96492726,36.95391109,-37.16167448,-94.52579017,27.61327322,-4.431225944,-10.65585651,12.96980453,10.39595833,-37.91039499,30.91843683,0.642801422,-44.55035748,20.77722794,0.969592729,-1.588789628,0.533276144,6.306208222,-21.67586596,-8.426607481,8.214070993,-15.78856381,-9.487688492
-35.91673088,-64.7808216,-3.028160386,-36.07873457,-66.81247652,5.598109314,-37.63344282,-67.9821399,18.96221962,-40.44528892,-68.203696,38.59037055,-40.60305903,-82.05163072,36.92020466,-37.1288182,-94.58894442,27.57532247,-3.791063767,-16.86369283,20.62298542,11.85515165,-42.70404352,28.81870936,-0.846878923,-46.00816084,17.8397793,0.664280645,-1.782527891,-0.698231045,7.300165498,-26.24521149,-10.24781517,9.635590028,-19.7762186,-11.24230941
-35.9201184,-64.96485424,-2.956801268,-36.03131396,-66.9832927,5.713384152,-37.64860707,-68.04959467,19.04471157,-40.4426318,-68.21082611,38.58757762,-40.57385837,-82.15661157,36.8792134,-37.09027584,-94.6680493,27.53035323,-2.389860294,-25.37554176,28.775938,12.88769919,-47.49958618,25.4466972,-2.563009663,-47.10919362,13.97137753,0.345392318,-1.89839347,-1.79818068,8.194875791,-31.48780384,-12.14183327,11.00465136,-24.58262519,-13.38140163
-35.93037044,-65.15329102,-2.900915758,-35.97976317,-67.17329104,5.815170941,-37.65816651,-68.15109684,19.15981532,-40.44125023,-68.21841968,38.5803849,-40.54107887,-82.28256278,36.83064607,-37.04625723,-94.7663798,27.47682762,-0.276476443,-36.29614314,35.9175905,13.23287299,-51.84112568,20.15648316,-4.457891034,-47.54951341,8.827877671,0.072707302,-1.942901225,-2.648539886,8.948131113,-37.28659222,-14.11783074,12.33005948,-30.03774445,-15.89068591
-35.948202,-65.34348907,-2.865604248,-35.92683168,-67.38065554,5.895796873,-37.65927242,-68.29628141,19.30348568,-40.4409594,-68.22619129,38.56979074,-40.50528634,-82.43170915,36.77417474,-36.99693699,-94.88653078,27.41326488,2.361549393,-49.46793959,40.3092505,12.60964854,-55.33771035,12.43077773,-6.429536327,-47.07761964,2.15570127,-0.109409827,-1.939739131,-3.158256888,9.556049787,-43.42389296,-16.19359194,13.60479575,-35.87664235,-18.71465459
-35.97392015,-65.53179955,-2.856981443,-35.87639308,-67.60200639,5.945519984,-37.64982622,-68.49415317,19.46472268,-40.44139704,-68.23395024,38.55715771,-40.46706214,-82.60540472,36.70940038,-36.94251781,-95.03003734,27.33840626,5.205006073,-64.42553127,40.30141722,10.77743461,-57.75111772,2.004669177,-8.340923736,-45.57547059,-6.146980637,-0.174729156,-1.913133661,-3.268116789,10.04975334,-49.60068888,-18.37587615,14.78339633,-41.76928702,-21.76230623
-36.00728384,-65.71410143,-2.881569365,-35.83328334,-67.83301086,5.953538661,-37.6290062,-68.75185529,19.62592835,-40.44209595,-68.24160278,38.54408525,-40.42686313,-82.80380748,36.63589687,-36.88338422,-95.19711449,27.25135704,7.837432868,-80.40279833,34.68684113,7.613807498,-59.04593615,-11.03675095,-10.04632179,-43.10904876,-15.98699686,-0.113289206,-1.873289521,-2.964491077,10.48191895,-55.47702529,-20.64503968,15.77381954,-47.36440618,-24.91897586
-36.04746913,-65.88653763,-2.945517353,-35.80282811,-68.0691946,5.909391657,-37.59765647,-69.07346649,19.76467571,-40.44254911,-68.24909593,38.53222728,-40.38493545,-83.02571558,36.55331671,-36.82028895,-95.38657212,27.15168113,9.809299212,-96.39989231,23.00170709,3.187484501,-59.38714954,-26.21630291,-11.41813365,-39.93224406,-27.06412816,0.072665614,-1.810986209,-2.297228629,10.90801219,-60.72592491,-22.94923375,16.44981234,-52.34109712,-28.0605523
-36.09314166,-66.0462666,-3.053773865,-35.79007818,-68.3067432,5.804526445,-37.55841927,-69.45906606,19.85668254,-40.44225845,-68.25633988,38.52303837,-40.3413034,-83.26861928,36.46151978,-36.7544897,-95.59593651,27.03943892,10.726673,-111.3029921,5.69013317,-2.198653968,-59.08559166,-42.69802487,-12.36762482,-36.44085474,-38.89692092,0.372039592,-1.703918516,-1.390639852,11.36828842,-65.08790759,-25.20852169,16.68184728,-56.45862067,-31.06510471
-36.14261216,-66.19203002,-3.209361549,-35.79887279,-68.54308557,5.633734346,-37.51551258,-69.90427802,19.87944308,-40.44077029,-68.26315555,38.51747581,-40.29583025,-83.52897091,36.36068569,-36.68776231,-95.82177099,26.91517851,10.34882022,-124.0359331,-15.92096212,-8.014875649,-58.50689973,-59.39712332,-12.85471455,-33.08718684,-50.88276844,0.765770239,-1.531391564,-0.436426714,11.87557615,-68.41070211,-27.32526106,16.37748177,-59.5925063,-33.81819212
-36.19403102,-66.32437877,-3.412892623,-35.83093229,-68.77711317,5.396145853,-37.4741173,-70.40042176,19.81575923,-40.43770721,-68.26928112,38.5157301,-40.24832795,-83.80261372,36.25138465,-36.62225238,-96.06014101,26.77990574,8.669836061,-133.7134008,-39.83781153,-13.57020558,-57.97020743,-75.14630977,-12.88569439,-30.27650847,-62.3785765,1.225766653,-1.28967522,0.336422701,12.41128377,-70.66129101,-29.1963702,15.51848613,-61.74571122,-36.21191603
-36.2455738,-66.4454848,-3.662406929,-35.88521312,-69.00899399,5.095560614,-37.43943795,-70.93527536,19.65640798,-40.43280414,-68.27443982,38.51707579,-40.19868281,-84.08525888,36.13459917,-36.56017844,-96.30712386,26.63505807,5.956193161,-139.7633215,-63.75409468,-18.12757818,-57.66528215,-88.88175396,-12.50189617,-28.27188636,-72.78273557,1.714189964,-1.000031559,0.710338878,12.92934902,-71.90552916,-30.72529922,14.18312548,-63.02867638,-38.14195324
-36.29558138,-66.55857235,-3.953537871,-35.95772343,-69.23965512,4.740033598,-37.41561318,-71.49432865,19.4013916,-40.42594738,-68.27843995,38.51991715,-40.14696541,-84.372881,36.01169797,-36.50344593,-96.55923856,26.48249026,2.719131926,-141.9925373,-85.45489048,-21.04398926,-57.61019376,-99.80625672,-11.76488031,-27.13234155,-81.60056112,2.185183144,-0.705265483,0.533648561,13.3659592,-72.26184786,-31.83403094,12.54626809,-63.61118825,-39.50847825
-36.3426409,-66.66710172,-4.279940115,-36.04189939,-69.4700959,4.340808571,-37.40473665,-72.06229879,19.05957204,-40.41720665,-68.28126101,38.52205174,-40.09350158,-84.66192839,35.88436185,-36.45326086,-96.81368332,26.32445635,-0.381694181,-140.5834714,-103.1745747,-21.90171901,-57.65810095,-107.4938811,-10.74331495,-26.7008676,-88.48304953,2.589238005,-0.456447073,-0.235857083,13.65210066,-71.84530571,-32.47553307,10.85548481,-63.65883423,-40.22465559
-36.38561416,-66.77390519,-4.633872314,-36.12950626,-69.7007283,3.910833047,-37.40626343,-72.62463268,18.64687374,-40.4068497,-68.2830868,38.52110831,-40.03889317,-84.94930961,35.75445971,-36.40983892,-97.06831865,26.16355772,-2.684041027,-136.0264955,-115.834509,-20.59725625,-57.54609537,-111.9162007,-9.503836602,-26.64539944,-93.2389086,2.878485588,-0.296109963,-1.512775835,13.72615177,-70.72180823,-32.64426904,9.386664484,-63.27314589,-40.23150583
-36.42362951,-66.88048678,-5.006827948,-36.21189529,-69.93091268,3.463168244,-37.41699959,-73.16873866,18.18353571,-40.39533576,-68.28427124,38.51505721,-39.98398857,-85.23219685,35.62388264,-36.37229226,-97.32141124,26.0026317,-3.679733212,-129.0079388,-123.1254448,-17.36508556,-56.96682023,-113.3902734,-8.104879856,-26.54079283,-95.82751531,3.011060855,-0.245491132,-3.098422692,13.54446385,-68.88781873,-32.37903747,8.387536205,-62.45414406,-39.51343769
-36.45604903,-66.98664995,-5.390138009,-36.28135563,-70.15877996,3.00960715,-37.43171853,-73.68477042,17.69103393,-40.38329151,-68.2852532,38.50266352,-39.92981071,-85.50774812,35.49436649,-36.33874212,-97.57122781,25.84457795,-3.136429543,-120.2824621,-125.4411485,-12.7304701,-55.63892177,-112.4670252,-6.591016846,-25.9678517,-96.34246434,2.954452401,-0.3009481,-4.7244811,13.08883344,-66.28048143,-31.75219546,8.021507526,-61.09691756,-38.10723815
-36.4824131,-67.09052136,-5.775507867,-36.33227751,-70.38133565,2.55973905,-37.44426424,-74.16590027,17.18926933,-40.3714737,-68.28645699,38.4837656,-39.87745538,-85.77287005,35.36735771,-36.30665609,-97.81561548,25.692149,-1.148042319,-110.5585084,-123.7015448,-7.403281948,-53.35630572,-109.7915133,-4.986714092,-24.60060719,-94.99176464,2.689703572,-0.44010865,-6.113457034,12.37064351,-62.81172344,-30.84420076,8.326121849,-59.02307217,-36.09948276
-36.50235995,-67.18892379,-6.155474925,-36.36189064,-70.59476087,2.120572996,-37.44885641,-74.6081343,16.69446315,-40.36071489,-68.28821743,38.45931177,-39.8279728,-86.02411694,35.2439809,-36.2733516,-98.05170777,25.54775107,1.899901627,-100.4175619,-119.1195858,-2.138688045,-50.00624713,-105.9704738,-3.291570762,-22.2574813,-92.07480049,2.218354648,-0.633930282,-7.038393504,11.43197215,-58.41248481,-29.71061531,9.198407959,-56.03756855,-33.61178566
-36.51552624,-67.27795372,-6.523774127,-36.37044539,-70.79478586,1.696691101,-37.44125681,-75.00980455,16.21798481,-40.35184147,-68.29075315,38.43115819,-39.78224492,-86.25776688,35.12513844,-36.23655797,-98.27585805,25.41330392,5.436344107,-90.27546383,-112.9660512,2.402930889,-45.55818066,-101.4766792,-1.481659408,-18.90453214,-87.95237238,1.571397634,-0.858634921,-7.365618486,10.34395379,-53.07206157,-28.35535837,10.41277318,-51.99485419,-30.77780376
-36.52145287,-67.35357184,-6.875583617,-36.36083367,-70.97701859,1.290784385,-37.41951143,-75.3709064,15.76612061,-40.34555588,-68.29418769,38.40169572,-39.7408691,-86.47005513,35.01171701,-36.19490688,-98.48383746,25.29019271,8.8474129,-80.38163609,-106.3745954,5.765757778,-40.03411475,-96.60590463,0.478724901,-14.6154278,-83.00730718,0.815775115,-1.102177895,-7.071269056,9.202147562,-46.86169849,-26.72418089,11.66771561,-46.85645205,-27.71864437
-36.51953797,-67.41203356,-7.207612845,-36.33777063,-71.13715504,0.904360766,-37.38412178,-75.69243295,15.34062222,-40.34229278,-68.2985964,38.37341064,-39.70406051,-86.65750192,34.90482028,-36.14823601,-98.67126327,25.17931813,11.61344227,-70.84365963,-100.2113456,7.755285665,-33.47549203,-91.48566009,2.614481339,-9.507160602,-77.59863536,0.051965385,-1.362853462,-6.231701418,8.117989219,-39.93809644,-24.72460594,12.64934181,-40.72478797,-24.52360625
-36.50908005,-67.4500622,-7.518007387,-36.30674949,-71.27105701,0.538418126,-37.33766801,-75.97580759,14.93977684,-40.34208492,-68.30404781,38.34848384,-39.67158855,-86.81725431,34.80592186,-36.09763865,-98.83416242,25.08122371,13.40525647,-61.66225161,-95.01498887,8.432965224,-25.91970837,-86.12136387,4.911812414,-3.67743561,-72.01846993,-0.601778377,-1.641295276,-4.995523068,7.205272847,-32.52847367,-22.26636149,13.09595498,-33.84392572,-21.24132434
-36.4894328,-67.46477194,-7.806081266,-36.27301763,-71.37473585,0.19393267,-37.28404698,-76.22245659,14.55971689,-40.34449203,-68.310613,38.32850175,-39.64276746,-86.9473682,34.71685641,-36.04525483,-98.96953813,24.99625841,14.12171369,-52.76492181,-90.99894528,8.055845778,-17.39397234,-80.4594821,7.295528198,2.833291763,-66.46318499,-1.037018989,-1.929930297,-3.548146981,6.561679171,-24.90264155,-19.30615839,12.84958718,-26.56594172,-17.88324735
-36.46025069,-67.45343877,-8.071934006,-36.24079425,-71.44431174,-0.127905258,-37.22756013,-76.43351628,14.1957211,-40.34864011,-68.31833272,38.31430916,-39.61652075,-87.04697877,34.63963178,-35.99385648,-99.07580189,24.92472542,13.86933748,-44.03320791,-88.09905379,6.982717607,-7.927150452,-74.44860827,9.622995733,10.04338407,-61.02724104,-1.186002933,-2.204938091,-2.078425503,6.247696096,-17.33903401,-15.87826846,11.88509049,-19.29051429,-14.43794206
-36.4217587,-67.41326524,-8.316042971,-36.21286338,-71.47602034,-0.425699691,-37.17208278,-76.60964911,13.84332489,-40.35338412,-68.32715247,38.30599546,-39.59152996,-87.1163349,34.57611871,-35.94631612,-99.15296395,24.86697365,12.89888905,-35.32511356,-86.04796682,5.576094819,2.425952202,-68.08532004,11.70169873,17.9980043,-55.72052325,-1.043324706,-2.424806857,-0.753110207,6.267976405,-10.09130123,-12.0990126,10.31230415,-12.39274507,-10.89184758
-36.37495191,-67.34127322,-8.538925064,-36.190559,-71.46631653,-0.698040971,-37.12048722,-76.75094956,13.49913302,-40.35755742,-68.3368517,38.30298301,-39.56645806,-87.15670011,34.52772266,-35.9050669,-99.20253493,24.82340626,11.52036911,-26.49803456,-84.45928298,4.127416327,13.55713092,-61.43799318,13.3286633,26.71822551,-50.5022078,-0.668114198,-2.53715905,0.299046636,6.561627779,-3.36060519,-8.144987064,8.350717257,-6.157665664,-7.250390538
-36.32163725,-67.23440032,-8.740933895,-36.17404933,-71.412088,-0.943792944,-37.07440575,-76.8569417,13.16129589,-40.36022987,-68.34700033,38.3041792,-39.54021154,-87.17014253,34.49514271,-35.87166403,-99.22716559,24.7944047,10.01836083,-17.43616819,-82.90812566,2.821672028,25.28396611,-54.64651381,14.34064279,36.15102632,-45.31961797,-0.16444412,-2.492501301,0.994524432,7.00663639,2.72324733,-4.215094452,6.280120931,-0.737582087,-3.553104623
-36.26427468,-67.08979621,-8.922212367,-36.16276264,-71.31095214,-1.162378999,-37.0343323,-76.92668638,12.82966339,-40.36088765,-68.35697034,38.3081573,-39.512185,-87.15924954,34.47828233,-35.84654355,-99.23011592,24.78019228,8.58647522,-8.080533164,-80.9988242,1.74196914,37.34331742,-47.89946634,14.65834035,46.13739444,-40.1407428,0.352588751,-2.260886629,1.296140769,7.439359075,8.110618657,-0.490417613,4.376375292,3.859120625,0.122357034
-36.20564132,-66.90524663,-9.082775338,-36.15579477,-71.16157887,-1.353976865,-36.9999864,-76.95900851,12.50566809,-40.3594773,-68.36601388,38.31334186,-39.48242756,-87.12680706,34.47632066,-35.82903805,-99.21467944,24.78068171,7.294646761,1.54781157,-78.41391912,0.901009189,49.40301353,-41.39431663,14.30907376,56.40812604,-34.97307385,0.791420444,-1.845988095,1.211119491,7.684421849,12.8309323,2.896625881,2.847523216,7.748874483,3.669736874
-36.14840503,-66.67961413,-9.222667633,-36.15219073,-70.96396682,-1.519554131,-36.97080781,-76.95281726,12.19201241,-40.35631161,-68.37339784,38.31818634,-39.45168988,-87.07548334,34.48790716,-35.81764795,-99.18368394,24.79536066,6.096172402,11.34549056,-74.94180473,0.280305711,61.09144648,-35.29064392,13.41999287,66.60797748,-29.86689448,1.106098954,-1.29130163,0.788605753,7.586303097,16.98241884,5.878171289,1.788233033,11.13264991,6.975798186
-36.09472506,-66.41318222,-9.342135211,-36.15106951,-70.71960103,-1.660716707,-36.94642313,-76.9074353,11.8922452,-40.35188722,-68.37856304,38.32134076,-39.42134466,-87.00755366,34.51141985,-35.81049502,-99.13915334,24.82326385,4.872101365,21.15756064,-70.48297728,-0.139507991,72.04098612,-29.66990757,12.18483947,76.34159263,-24.90593851,1.299390314,-0.675204676,0.117242876,7.03374911,20.71373917,8.451178722,1.166311128,14.24685333,9.948438279
-36.0459857,-66.10781585,-9.441758965,-36.15162754,-70.43143709,-1.779396337,-36.92693472,-76.82280506,11.61031329,-40.34668966,-68.38126386,38.32180973,-39.39320967,-86.9246987,34.54522456,-35.80582978,-99.08216593,24.8630576,3.499562921,30.8433683,-65.03711244,-0.36569445,81.9380812,-24.51497144,10.81638692,85.23031542,-20.19098827,1.409037321,-0.094918194,-0.679035025,5.972219035,24.19887161,10.6641681,0.844131263,17.31606917,12.54244136
-36.00272015,-65.76689459,-9.522522918,-36.15309032,-70.10368476,-1.877456223,-36.91293647,-76.69943158,11.35016484,-40.34105351,-68.38164354,38.31909359,-39.36932079,-86.82790322,34.58788124,-35.80245325,-99.01290165,24.91322737,1.920955231,40.36456906,-58.67523388,-0.397176387,90.5709231,-19.71724364,9.50027212,92.96748484,-15.82194189,1.485414098,0.356959954,-1.450373497,4.405497118,27.60748823,12.59400523,0.625470685,20.5140908,14.77336147
-35.96471906,-65.39502465,-9.585810686,-36.15467902,-69.74140107,-1.956325198,-36.90525265,-76.53797331,11.1154639,-40.33511185,-68.3802157,38.3132921,-39.3516988,-86.71747326,34.63825726,-35.79995137,-98.93084529,24.97232081,0.187306867,49.86847525,-51.50337899,-0.238747082,97.86509457,-15.11005104,8.363038946,99.36069527,-11.8815431,1.570201524,0.616995698,-2.038194534,2.391894967,31.07429973,14.31817836,0.311083212,23.93601827,16.71298964
-35.93126691,-64.99758187,-9.633336858,-36.15563401,-69.34994069,-2.016765402,-36.90450342,-76.33849941,10.90945039,-40.32883104,-68.37774771,38.30513932,-39.34213122,-86.59317607,34.69552997,-35.79870704,-98.83510122,25.03917277,-1.544723017,59.73383089,-43.62638103,0.081872953,103.8990784,-10.51734621,7.460070899,104.3526169,-8.420824399,1.683131038,0.669360471,-2.299933299,0.04053231,34.67200204,15.89008796,-0.252526096,27.58283126,18.46611183
-35.90142662,-64.5801714,-9.667020156,-36.15530652,-68.93434438,-2.058834787,-36.91068231,-76.09956408,10.73494486,-40.32209852,-68.37507027,38.29593959,-39.34196909,-86.45448806,34.75909032,-35.79971714,-98.72476989,25.11303722,-3.066960687,70.55167449,-35.12167839,0.500106661,108.8947165,-5.801191103,6.78151941,108.0169904,-5.444556902,1.819662775,0.55230695,-2.137276056,-2.490806771,38.39279764,17.32524789,-1.139940591,31.36020881,20.13565565
